Site,111,112,121,122,123,124,131,132,133,141,142,211,212,213,221,222,223,231,241,242,243,244,311,312,313,321,322,323,324,331,332,333,334,335,411,412,421,422,423,511,512,521,522,523,1,11,12,13,14,2,21,22,23,24,3,31,32,33,4,41,42,5,51,52
F0063,0.0,341978.485351562,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4971067.36621094,0,0,0.0,0,0,0.0,0,4319.53198242188,0.0,0,1751217.98632813,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,341978.485351562,341978.485351562,0.0,0.0,0.0,4975386.898193362,4971067.36621094,0.0,0.0,4319.53198242188,1751217.98632813,1751217.98632813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE0001,0.0,406681.891113281,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2691563.98925781,0,0,0.0,0,0,3750704.74658203,0,0.0,0.0,0,219632.734863281,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,406681.891113281,406681.891113281,0.0,0.0,0.0,6442268.73583984,2691563.98925781,0.0,3750704.74658203,0.0,219632.734863281,219632.734863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0067,0.0,1227035.60229492,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2951453.55474853,0,0,0.0,0,0,0.0,0,2383974.3913269,171714.280303955,0,334405.526306152,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1227035.60229492,1227035.60229492,0.0,0.0,0.0,5507142.226379385,2951453.55474853,0.0,0.0,2555688.671630855,334405.526306152,334405.526306152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0013,0.0,917192.881347656,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2151188.41015625,0,395811.224121094,250724.811523437,0,1619531.55322266,1271222.84082031,0.0,0,354797.823730469,0,108113.7734375,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,917192.881347656,917192.881347656,0.0,0.0,0.0,2797724.445800781,0.0,0.0,2151188.41015625,646536.035644531,3353665.9912109384,2890754.3940429697,462911.597167969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0015,0.0,0.0,0.0,0.0,0.0,0.0,309985.414550781,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,5107448.30566406,1651149.61328125,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,309985.414550781,0.0,0.0,309985.414550781,0.0,0.0,0.0,0.0,0.0,0.0,6758597.91894531,6758597.91894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0005,0.0,388781.343261719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,283435.526367187,0,0,0.0,0,0,809332.541503906,0,272889.250976562,0.0,0,5314144.68164062,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,388781.343261719,388781.343261719,0.0,0.0,0.0,1365657.318847655,283435.526367187,0.0,809332.541503906,272889.250976562,5314144.68164062,5314144.68164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0009,0.0,0.0,0.0,73399.2255859375,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2907895.44238281,0,1979239.95410156,20402.0654296875,0,1557582.76757813,285179.281738281,244884.620117187,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,73399.2255859375,0.0,73399.2255859375,0.0,0.0,4907537.461914058,0.0,0.0,2907895.44238281,1999642.0195312474,2087646.669433598,2087646.669433598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0011,0.0,317341.701660156,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,988844.19140625,0,1525859.88476563,0.0,0,2443109.34423828,0.0,0.0,0,1523828.85449219,0,269599.361816406,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,317341.701660156,317341.701660156,0.0,0.0,0.0,2514704.0761718797,0.0,0.0,988844.19140625,1525859.88476563,4236537.560546876,2443109.34423828,1793428.216308596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2161188.40185547,0,1546218.12353516,93886.732421875,0,3211652.93505859,55637.1215820313,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3801293.257812505,0.0,0.0,2161188.40185547,1640104.855957035,3267290.0566406213,3267290.0566406213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0069,0.0,870424.254272461,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,278101.952423096,3496322.02835083,0,0,0.0,0,0,252198.976654053,0,1933156.67214966,0.0,0,238379.470031738,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1148526.206695557,870424.254272461,0.0,0.0,278101.952423096,5681677.677154543,3496322.02835083,0.0,252198.976654053,1933156.67214966,238379.470031738,238379.470031738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0152,0.0,4575278.73638916,572639.140563965,201434.000213623,0.0,0.0,0.0,0,0.0,0.0,0.0,1121793.74258423,0,0,0.0,0,0,0.0,0,205684.108062744,50136.7696838379,0,0.0,0.0,0.0,0,341616.85824585,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,5349351.877166748,4575278.73638916,774073.1407775879,0.0,0.0,1377614.6203308117,1121793.74258423,0.0,0.0,255820.8777465819,341616.85824585,0.0,341616.85824585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0003,0.0,342511.602539063,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,186914.255859375,0,0,0.0,0,0,0.0,0,459309.400390625,0.0,0,3634476.18017578,490011.214355469,1955360.68310547,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,342511.602539063,342511.602539063,0.0,0.0,0.0,646223.65625,186914.255859375,0.0,0.0,459309.400390625,6079848.077636719,6079848.077636719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0158,0.0,146739.839660645,0.0,318178.187438965,0.0,0.0,0.0,0,0.0,0.0,0.0,3326809.93438721,0,0,0.0,0,0,401053.825531006,0,203474.939544678,2672326.63250732,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,464918.02709961,146739.839660645,318178.187438965,0.0,0.0,6603665.331970214,3326809.93438721,0.0,401053.825531006,2875801.572051998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
