Site,1dist,2dist,3dist,4dist,5dist,11dist,12dist,13dist,14dist,21dist,22dist,23dist,24dist,31dist,32dist,33dist,41dist,42dist,51dist,52dist,111dist,112dist,121dist,122dist,123dist,124dist,131dist,133dist,141dist,142dist,211dist,221dist,231dist,242dist,243dist,311dist,312dist,313dist,322dist,324dist,331dist,412dist,423dist,511dist,512dist,523dist,111surf,112surf,121surf,122surf,123surf,124surf,131surf,132,133surf,141surf,142surf,211surf,212,213,221surf,222,223,231surf,241,242surf,243surf,244,311surf,312surf,313surf,321,322surf,323,324surf,331surf,332,333,334,335,411,412surf,421,422,423surf,511surf,512surf,521,522,523surf,1surf,11surf,12surf,13surf,14surf,2surf,21surf,22surf,23surf,24surf,3surf,31surf,32surf,33surf,4surf,41surf,42surf,5surf,51surf,52surf,REF....SUBSTANCE,PERIOD,X6.benzylaminopurine,Aclonifen,Ametoctradin,Anthraquinone,Azoxystrobin,Benalaxyl,Boscalid,Captan,Carbendazim,Chlorothalonil,Chlorpropham,Chlorpyrifos.methyl,Clethodim,Cyflufenamid,Cymoxanil,Cyprodinil,Difenoconazole,Dimethomorph,Dimoxystrobin,Dodine,Ethofumesate,Fenoxycarb,Fenpropathrin,Fenpropimorph,Flonicamid,Fluazifop,Fluazinam,Fludioxonil,Fluopicolide,Fluopyram,Flupyradifurone,Flutolanil,Fluxapyroxad,Indoxacarb,Isofetamid,Metalaxyl,Metamitron,Methiocarb_total,Methoxyfenozide,Metobromuron,Metolachlor,Metrafenone,Penconazole,Pendimethalin,Phenmedipham,Phosmet,Pirimicarb,Prochloraz,Propyzamide,Prosulfocarb,Prothioconazole_d,Pyraclostrobin,Pyrimethanil,Quinoxyfen,Spinosad,Spirotetramat,Spiroxamine,Tau.fluvalinate,Tebuconazole,Tebufenozide,Tetraconazole,Thiabendazole,Thiacloprid,Thiophanate.methyl,Tri.allate,Trifloxystrobin,Zoxamide,Benfluralin,Benzovindiflupyr,Chlorantraniliprole,Coumaphos,Cyazofamid,Diphenylamine,Fenbuconazole,Fenpropidin,Nicosulfuron,Piperonylbutoxide,Prosulfuron,Simazine,Terbuthylazine,Deet,Dieldrin,Diflufenican,Epoxiconazole,Fenamidone,Mandipropamid,Propamocarb,Trifluralin,Cycloate,Pentachloroanisol,Propiconazole,Bupirimate,Etofenprox,Fenhexamid,Metconazole,Flucythrinate,Benthiavalicarb.iso,Cyflumetofen,Ethirimol,Imidacloprid,Propanil,Iprovalicarb,Hexaconazole,Methabenzthiazuron,Chlorotoluron,Propargite,Aldrin,Cyanofenphos,Cypermethrin,Pencycuron,X2.phenylphenol,Famoxadone,Tetradifon,Flufenacet,SEASON_x,Fungicide,Insecticide,Herbicide,Other_pesticides,LMR_Fungicide,LMR_Insecticide,LMR_Herbicide,LMR_Other_pesticides,Lead,Cadmium,Arsenic,Mercury,Copper,Chrome,Zinc,SEASON_y,Limit_Lead,Limit_Cadmium,Limit_Arsenic,Limit_Mercury,Limit_Copper,Presence_Lead,Presence_Cadmium,Presence_Arsenic,Presence_Mercury,Presence_Copper
F0021,15.7678571686801,736.257296699809,779.0673396870297,-1.0,-1.0,15.7678571686801,-1.0,-1.0,-1.0,208.554987346418,983.173290676966,527.785504532955,735.1138265970025,779.0673396870297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.7678571686801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208.554987346418,983.173290676966,527.785504532955,532.0969129523268,1344.16456753103,950.022313046391,-1.0,437.157392968307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,295691.775390625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,490212.239990234,0,0,878436.087646484,0,0,297058.611328125,0,2754421.88867187,38828.3432617187,0,535220.8828125,0.0,1778713.53515625,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,295691.775390625,295691.775390625,0.0,0.0,0.0,4458957.170898432,490212.239990234,878436.087646484,297058.611328125,2793250.2319335886,2313934.41796875,2313934.41796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F0021,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.049,0.15,0.0,9.0,0.15,21.0,1.0,False,False,False,False,False,True,True,True,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.05,0.0,0.0,6.7,0.064,32.0,0.0,False,False,False,False,False,True,True,False,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.028,0.031,0.0,9.6,0.082,35.0,1.0,False,False,False,False,False,True,True,True,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.21,0.0,0.0,7.7,0.059,31.0,2.0,False,False,False,False,False,True,True,False,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.8,0.03,0.0,9.1,0.032,34.0,3.0,False,False,False,False,False,True,True,True,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.05,0.0,0.0,6.7,0.064,32.0,0.0,False,False,False,False,False,True,True,False,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.028,0.031,0.0,9.6,0.082,35.0,1.0,False,False,False,False,False,True,True,True,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.21,0.0,0.0,7.7,0.059,31.0,2.0,False,False,False,False,False,True,True,False,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.8,0.03,0.0,9.1,0.032,34.0,3.0,False,False,False,False,False,True,True,True,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.05,0.0,0.0,6.7,0.064,32.0,0.0,False,False,False,False,False,True,True,False,False,True
F0023,323.64803992209,760.6900837018559,963.24075608151,-1.0,614.506747912743,-1.0,323.64803992209,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,740.611303216365,1408.4996618118,-1.0,-1.0,-1.0,614.506747912743,-1.0,-1.0,-1.0,323.64803992209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,563.3129774260728,-1.0,958.0671899776388,-1.0,-1.0,740.611303216365,-1.0,-1.0,-1.0,1408.4996618118,-1.0,-1.0,-1.0,-1.0,614.506747912743,-1.0,0.0,0.0,255925.385253906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3283660.20703125,0,0,0.0,0,0,282648.256835937,0,0.0,0.0,0,2938245.2734375,0.0,0.0,0,0.0,0,23375.861328125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,284728.392578125,0,0,0.0,255925.385253906,0.0,255925.385253906,0.0,0.0,3566308.463867187,3283660.20703125,0.0,282648.256835937,0.0,2961621.134765625,2938245.2734375,23375.861328125,0.0,0.0,0.0,0.0,284728.392578125,284728.392578125,0.0,F0023,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.028,0.031,0.0,9.6,0.082,35.0,1.0,False,False,False,False,False,True,True,True,False,True
